interaction_id,filename,age,interaction_start,interaction_end,speaker,utterance_start,utterance_end,duration,norm_start,norm_end
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,228.26,228.78,0.52,0.83,0.833
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,230.28,231.17,0.89,0.844,0.85
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,233.81,234.53,0.72,0.868,0.873
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,235.92,236.38,0.46,0.882,0.885
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,239.08,239.91,0.83,0.904,0.91
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,240.858,241.522,0.664,0.916,0.921
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,242.345,243.008,0.663,0.926,0.931
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,243.442,244.053,0.611,0.934,0.938
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,244.575,245.106,0.531,0.942,0.945
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,245.849,246.584,0.735,0.95,0.955
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,247.247,247.752,0.505,0.96,0.964
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,248.398,248.707,0.309,0.968,0.97
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,249.115,249.513,0.398,0.973,0.976
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,249.955,250.787,0.832,0.979,0.984
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,252.566,253.07,0.504,0.997,1.0
COU_RH29_020705_7800000_8100000_random-23.eaf_0,COU_RH29_020705_7800000_8100000_random-23.eaf,31,120.81,134.88,MC1,120.81,122.08,1.27,0.0,0.09
COU_RH29_020705_7800000_8100000_random-23.eaf_0,COU_RH29_020705_7800000_8100000_random-23.eaf,31,120.81,134.88,MA1,129.51,130.91,1.4,0.618,0.718
COU_RH29_020705_7800000_8100000_random-23.eaf_0,COU_RH29_020705_7800000_8100000_random-23.eaf,31,120.81,134.88,FA1,130.91,132.03,1.12,0.718,0.797
COU_RH29_020705_7800000_8100000_random-23.eaf_0,COU_RH29_020705_7800000_8100000_random-23.eaf,31,120.81,134.88,FA1,134.01,134.88,0.87,0.938,1.0
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,CHI,214.27,215.69,1.42,0.0,0.04
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,218.83,220.58,1.75,0.129,0.179
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,221.25,224.41,3.16,0.198,0.287
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,CHI,224.48,225.91,1.43,0.289,0.33
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,225.95,228.46,2.51,0.331,0.402
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,CHI,228.94,231.08,2.14,0.415,0.476
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,231.44,232.2,0.76,0.486,0.508
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,FA1,232.02,232.63,0.61,0.503,0.52
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,FA1,232.74,233.78,1.04,0.523,0.552
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,234.35,238.48,4.13,0.569,0.685
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,CHI,238.97,241.7,2.73,0.699,0.777
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MA2,242.01,243.21,1.2,0.785,0.819
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,MC1,244.16,247.18,3.02,0.846,0.932
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,CHI,247.98,248.87,0.89,0.954,0.98
COU_RH29_020705_7800000_8100000_random-23.eaf_1,COU_RH29_020705_7800000_8100000_random-23.eaf,31,214.27,249.59,FA2,248.59,249.59,1.0,0.972,1.0
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,204.79,205.44,0.65,0.0,0.007
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,208.92,209.72,0.8,0.044,0.052
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,210.99,211.48,0.49,0.066,0.071
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,212.23,212.48,0.25,0.079,0.082
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,214.54,215.19,0.65,0.104,0.111
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,215.43,215.97,0.54,0.113,0.119
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,216.21,216.81,0.6,0.122,0.128
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,216.435,217.145,0.71,0.124,0.131
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,219.34,220.12,0.78,0.155,0.163
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,225.98,227.75,1.77,0.225,0.244
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,228.39,228.76,0.37,0.251,0.255
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,230.07,230.81,0.74,0.269,0.277
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,239.53,240.42,0.89,0.37,0.379
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,240.42,241.62,1.2,0.379,0.392
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,244.21,245.23,1.02,0.419,0.43
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,245.76,246.54,0.78,0.436,0.444
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,247.0,248.17,1.17,0.449,0.462
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,257.91,259.14,1.23,0.565,0.578
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,259.66,260.09,0.43,0.584,0.588
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,260.83,261.14,0.31,0.596,0.6
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,263.51,264.58,1.07,0.625,0.636
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,264.09,264.6,0.51,0.631,0.636
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,264.94,265.61,0.67,0.64,0.647
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,267.03,267.58,0.55,0.662,0.668
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,268.17,269.93,1.76,0.674,0.693
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,271.35,272.13,0.78,0.708,0.717
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,273.15,273.86,0.71,0.727,0.735
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,274.38,274.81,0.43,0.741,0.745
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,274.62,275.47,0.85,0.743,0.752
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,275.54,277.14,1.6,0.753,0.77
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,278.69,279.26,0.57,0.786,0.792
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,278.69,279.21,0.52,0.786,0.792
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,287.62,288.32,0.7,0.881,0.889
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,288.64,289.27,0.63,0.892,0.899
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,289.55,290.05,0.5,0.902,0.907
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,290.5,291.57,1.07,0.912,0.923
COU_TP18_020715_29100000_29400000_random-11.eaf_0,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,297.56,298.76,1.2,0.987,1.0
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,204.79,205.44,0.65,0.0,0.007
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,208.92,209.72,0.8,0.044,0.052
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,210.99,211.48,0.49,0.066,0.071
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,212.23,212.48,0.25,0.079,0.082
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,214.54,215.19,0.65,0.104,0.111
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,215.43,215.97,0.54,0.113,0.119
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,216.21,216.81,0.6,0.122,0.128
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,216.435,217.145,0.71,0.124,0.131
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,219.34,220.12,0.78,0.155,0.163
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,225.98,227.75,1.77,0.225,0.244
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,228.39,228.76,0.37,0.251,0.255
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,230.07,230.81,0.74,0.269,0.277
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,239.53,240.42,0.89,0.37,0.379
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,240.42,241.62,1.2,0.379,0.392
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,244.21,245.23,1.02,0.419,0.43
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,245.76,246.54,0.78,0.436,0.444
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,247.0,248.17,1.17,0.449,0.462
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,257.91,259.14,1.23,0.565,0.578
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,259.66,260.09,0.43,0.584,0.588
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,260.83,261.14,0.31,0.596,0.6
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,263.51,264.58,1.07,0.625,0.636
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,264.09,264.6,0.51,0.631,0.636
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,264.94,265.61,0.67,0.64,0.647
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,267.03,267.58,0.55,0.662,0.668
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,268.17,269.93,1.76,0.674,0.693
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,271.35,272.13,0.78,0.708,0.717
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,273.15,273.86,0.71,0.727,0.735
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,274.38,274.81,0.43,0.741,0.745
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,274.62,275.47,0.85,0.743,0.752
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,275.54,277.14,1.6,0.753,0.77
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,278.69,279.26,0.57,0.786,0.792
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC2,278.69,279.21,0.52,0.786,0.792
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,287.62,288.32,0.7,0.881,0.889
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,288.64,289.27,0.63,0.892,0.899
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,289.55,290.05,0.5,0.902,0.907
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,FC1,290.5,291.57,1.07,0.912,0.923
COU_TP18_020715_29100000_29400000_random-11.eaf_1,COU_TP18_020715_29100000_29400000_random-11.eaf,32,204.79,298.76,CHI,297.56,298.76,1.2,0.987,1.0
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,FA1,1.51,2.485,0.975,0.0,0.073
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,FA1,3.407,6.546,3.139,0.142,0.377
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,FA1,6.91,8.647,1.737,0.404,0.534
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,FA1,10.674,11.293,0.619,0.686,0.733
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,MA1,11.326,12.218,0.892,0.735,0.802
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,FA1,13.4,13.87,0.47,0.89,0.925
COU_IA02_020511_36000000_36300000_random-2.eaf_0,COU_IA02_020511_36000000_36300000_random-2.eaf,29,1.51,14.865,CHI,13.712,14.865,1.153,0.914,1.0
COU_IA02_020511_36000000_36300000_random-2.eaf_1,COU_IA02_020511_36000000_36300000_random-2.eaf,29,27.711,32.0,MA1,27.711,28.873,1.162,0.0,0.271
COU_IA02_020511_36000000_36300000_random-2.eaf_1,COU_IA02_020511_36000000_36300000_random-2.eaf,29,27.711,32.0,FA1,31.014,32.0,0.986,0.77,1.0
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,149.62,151.44,1.82,0.0,0.038
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,151.012,152.241,1.229,0.029,0.055
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,152.597,153.689,1.092,0.062,0.085
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,157.88,159.76,1.88,0.173,0.213
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,165.6,166.95,1.35,0.335,0.363
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,FC1,166.97,167.66,0.69,0.364,0.378
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,168.392,170.395,2.003,0.393,0.435
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,171.129,172.367,1.238,0.451,0.477
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,174.497,175.732,1.235,0.521,0.547
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,176.389,177.068,0.679,0.561,0.575
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,FC1,176.76,178.29,1.53,0.569,0.601
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,179.911,181.15,1.239,0.635,0.661
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,CHI,181.511,182.064,0.553,0.668,0.68
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,189.08,191.306,2.226,0.827,0.874
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,192.009,193.34,1.331,0.888,0.916
COU_RH29_020705_10500000_10800000_random-7.eaf_0,COU_RH29_020705_10500000_10800000_random-7.eaf,31,149.62,197.33,MC1,195.45,197.33,1.88,0.961,1.0
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,228.731,229.552,0.821,0.0,0.012
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,230.809,231.432,0.623,0.031,0.04
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,231.965,232.34,0.375,0.047,0.053
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,232.85,233.436,0.586,0.06,0.069
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,233.88,234.365,0.485,0.076,0.083
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,234.078,235.238,1.16,0.079,0.096
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,236.253,236.727,0.474,0.11,0.117
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,241.555,242.537,0.982,0.188,0.203
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,242.679,243.14,0.461,0.205,0.212
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,MA1,246.554,247.388,0.834,0.262,0.274
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,248.992,250.234,1.242,0.298,0.316
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,251.175,252.335,1.16,0.33,0.347
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,253.111,254.289,1.178,0.358,0.375
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,FA1,255.77,257.904,2.134,0.397,0.428
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,258.569,259.117,0.548,0.438,0.446
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,261.198,261.999,0.801,0.477,0.489
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,264.372,265.26,0.888,0.523,0.536
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,MA1,265.686,266.297,0.611,0.543,0.552
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,MA1,266.393,267.005,0.612,0.553,0.562
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,269.079,270.017,0.938,0.593,0.606
COU_WM15_020510_300000_600000_random-3.eaf_0,COU_WM15_020510_300000_600000_random-3.eaf,29,228.731,296.826,CHI,270.963,272.787,1.824,0.62,0.647
